     ROW    time                 energy
   129 373675576.3637395501      1712.2376708984
   130 373675576.3637395501      1057.4558105469
   131 373675576.3637395501      1093.4383544922
   132 373675576.3637395501      4937.3344726562
   133 373675576.3637395501       994.1270751953
   134 373675576.3637395501      4076.1184082031
   135 373675576.3637395501      1518.6988525391
   136 373675576.3637395501      1416.4918212891
   137 373675579.4047397971      2838.4523925781
   138 373675579.4047397971      3315.9572753906
   139 373675579.4047397971      4709.3642578125
   140 373675579.4047397971          5482.531250
   141 373675579.4047397971       886.6546630859
   142 373675579.4047397971      2415.1364746094
   143 373675579.4047397971       985.2248535156
   144 373675579.4047397971      2969.1760253906
   145 373675582.4457699060      3400.7158203125
   146 373675582.4457699060      1690.4187011719
   147 373675582.4457699060      1728.8833007812
   148 373675585.4867801070      2982.1303710938
   149 373675585.4867801070      1364.4217529297
   150 373675585.4867801070      3305.4240722656
   151 373675588.5278002024      4260.3168945312
   152 373675588.5278002024      1768.1911621094
   153 373675588.5278002024      1826.4534912109
   154 373675588.5278002024      1426.8483886719
   155 373675588.5278002024      1513.0251464844
   156 373675588.5278002024      3138.9814453125
   157 373675588.5278002024      1336.8817138672
   158 373675591.5688104033      1421.7702636719
   159 373675591.5688104033      1779.5416259766
   160 373675591.5688104033      1820.0786132812
   161 373675591.5688104033       944.5621337891
   162 373675594.6098304987      2484.0366210938
   163 373675594.6098304987      1134.5480957031
   164 373675594.6098304987      2853.3701171875
   165 373675594.6098304987       935.6138916016
   166 373675594.6098304987      1848.6555175781
   167 373675594.6098304987      1612.2081298828
   168 373675594.6098304987       844.2460327148
   169 373675594.6098304987      1650.7668457031
   170 373675597.6508406997      2167.2514648438
   171 373675597.6508406997      3626.8369140625
   172 373675597.6508406997      2297.1467285156
   173 373675597.6508406997      2092.1704101562
   174 373675600.6918608546      3801.6899414062
   175 373675600.6918608546      4411.6694335938
   176 373675600.6918608546      1958.2916259766
   177 373675600.6918608546      2416.8745117188
   178 373675600.6918608546      2138.5739746094
   179 373675600.6918608546      2838.8503417969
   180 373675600.6918608546      1883.5986328125
   181 373675603.7328710556      1770.5438232422
   182 373675603.7328710556        1337.22656250
   183 373675603.7328710556      1444.2283935547
   184 373675603.7328710556      1497.3972167969
   185 373675603.7328710556      1372.0238037109
   186 373675603.7328710556      2122.1201171875
   187 373675603.7328710556      1586.1464843750
   188 373675603.7328710556      1095.9702148438
   189 373675606.7738910913       897.6650390625
   190 373675606.7738910913      2283.6665039062
   191 373675606.7738910913      2050.9555664062
   192 373675609.8149013519      2459.8229980469
   193 373675609.8149013519      3352.2604980469
   194 373675609.8149013519      2201.4973144531
   195 373675609.8149013519      1447.0434570312
   196 373675609.8149013519      1588.7670898438
   197 373675609.8149013519      1638.7432861328
   198 373675609.8149013519      1267.9204101562
   199 373675609.8149013519      1352.7562255859
   200 373675612.8559214473      2768.6372070312
   201 373675612.8559214473      1893.6816406250
   202 373675612.8559214473      1303.6685791016
   203 373675612.8559214473      2025.4455566406
   204 373675612.8559214473      1824.0852050781
   205 373675615.8969316483      1832.3117675781
   206 373675615.8969316483      2400.4846191406
   207 373675615.8969316483      1127.9537353516
   208 373675615.8969316483      1912.9996337891
   209 373675615.8969316483      1047.2241210938
   210 373675615.8969316483      3517.1621093750
   211 373675615.8969316483      1084.1184082031
   212 373675615.8969316483      4508.4858398438
   213 373675618.9379517436      3585.2849121094
   214 373675618.9379517436      3096.3049316406
   215 373675618.9379517436      1579.4291992188
   216 373675618.9379517436      1194.8565673828
   217 373675621.9789619446      2681.1193847656
   218 373675621.9789619446      2351.0463867188
   219 373675621.9789619446      3498.0971679688
   220 373675621.9789619446      1851.4346923828
   221 373675621.9789619446      4030.5805664062
   222 373675625.0199820399      2503.5656738281
   223 373675625.0199820399      4643.1347656250
   224 373675625.0199820399      3126.9653320312
   225 373675625.0199820399      2144.9965820312
   226 373675625.0199820399      1627.8577880859
   227 373675625.0199820399       997.5814819336
   228 373675625.0199820399      1929.9079589844
   229 373675625.0199820399      1750.9943847656
   230 373675628.0609922409       1916.058593750
   231 373675628.0609922409       842.1478881836
   232 373675628.0609922409      2256.2731933594
   233 373675628.0609922409      1443.6583251953
   234 373675628.0609922409      1714.6240234375
   235 373675628.0609922409      1635.8981933594
   236 373675631.1020123959      1467.1113281250
   237 373675631.1020123959      1428.8027343750
   238 373675631.1020123959       832.9600219727
   239 373675631.1020123959      1761.2023925781
   240 373675631.1020123959      1942.8122558594
   241 373675634.1430225968      1144.7037353516
   242 373675634.1430225968      3537.6716308594
   243 373675634.1430225968      1790.9586181641
   244 373675634.1430225968      1891.6453857422
   245 373675634.1430225968      1423.6059570312
   246 373675634.1430225968      2023.1700439453
   247 373675634.1430225968      2884.0971679688
   248 373675637.1840426326       1425.746093750
   249 373675637.1840426326      1551.2620849609
   250 373675637.1840426326      1201.4752197266
   251 373675637.1840426326      2371.1965332031
   252 373675637.1840426326      1996.6080322266
   253 373675637.1840426326      1797.7634277344
   254 373675637.1840426326      2040.5064697266
   255 373675640.2250528932      3798.2119140625
   256 373675640.2250528932      4190.4350585938
   257 373675640.2250528932      1781.3941650391
   258 373675643.2660729885      5809.4941406250
   259 373675643.2660729885      1819.5935058594
   260 373675643.2660729885        1794.32031250
   261 373675643.2660729885      1294.0437011719
   262 373675646.3070831895      1559.5449218750
   263 373675646.3070831895      1785.8055419922
   264 373675646.3070831895      1413.6232910156
   265 373675649.3481033444      3674.9833984375
   266 373675649.3481033444      1819.2999267578
   267 373675649.3481033444      1272.2462158203
   268 373675652.3891135454      1589.0131835938
   269 373675652.3891135454      1704.8129882812
   270 373675652.3891135454      2113.4677734375
   271 373675652.3891135454      1731.4365234375
   272 373675652.3891135454      2000.9781494141
   273 373675655.4301335812      2226.6982421875
   274 373675655.4301335812       689.2774658203
   275 373675655.4301335812      4579.5473632812
   276 373675655.4301335812      1733.3200683594
   277 373675655.4301335812      1342.6295166016
   278 373675658.4711637497      1149.1461181641
   279 373675658.4711637497      1430.1613769531
   280 373675658.4711637497      1628.1566162109
   281 373675658.4711637497      1074.5810546875
   282 373675658.4711637497      3233.5405273438
   283 373675661.5121639371      1840.4465332031
   284 373675661.5121639371      1394.1237792969
   285 373675661.5121639371      2317.3950195312
   286 373675661.5121639371      1132.3121337891
   287 373675664.5531939864      1926.4583740234
   288 373675664.5531939864      1943.0157470703
   289 373675664.5531939864      2312.1794433594
   290 373675664.5531939864      1990.5313720703
   291 373675664.5531939864      2251.9316406250
   292 373675664.5531939864      2539.1582031250
   293 373675664.5531939864      1085.3486328125
   294 373675664.5531939864      1373.9130859375
   295 373675667.5941941738      3413.5903320312
   296 373675667.5941941738      2153.0493164062
   297 373675667.5941941738      4465.9052734375
   298 373675670.6352044940      2661.2622070312
   299 373675670.6352044940      1747.4461669922
   300 373675670.6352044940      3369.2749023438
   301 373675670.6352044940      1278.4766845703
   302 373675670.6352044940      1993.6778564453
   303 373675670.6352044940      3725.9213867188
   304 373675673.6762245297      1330.4689941406
   305 373675673.6762245297      1922.1448974609
   306 373675673.6762245297      3092.3278808594
   307 373675673.6762245297      1800.6497802734
   308 373675673.6762245297      1356.5476074219
   309 373675676.7172546387      1957.1420898438
   310 373675676.7172546387      1720.3009033203
   311 373675676.7172546387       905.5706176758
   312 373675676.7172546387      1726.1751708984
   313 373675676.7172546387       3071.097656250
   314 373675676.7172546387      3095.4707031250
   315 373675679.7582548857      1720.7238769531
   316 373675679.7582548857      1328.6265869141
   317 373675679.7582548857      1896.2899169922
   318 373675679.7582548857      1377.2015380859
   319 373675679.7582548857      1512.3731689453
   320 373675682.7992849350       1824.558593750
   321 373675682.7992849350      1151.7979736328
   322 373675682.7992849350      1677.1065673828
   323 373675685.8402851224      4528.3564453125
   324 373675685.8402851224      1283.4344482422
   325 373675685.8402851224      2186.2041015625
   326 373675685.8402851224       995.4739990234
   327 373675685.8402851224      4707.3002929688
   328 373675688.8813152909      1390.5368652344
   329 373675688.8813152909      1806.1923828125
   330 373675688.8813152909      1660.6784667969
   331 373675691.9223154783      2936.0434570312
   332 373675691.9223154783      2780.1235351562
   333 373675691.9223154783      3501.7519531250
   334 373675691.9223154783      1449.2939453125
   335 373675691.9223154783      1853.9777832031
   336 373675691.9223154783      1837.2502441406
   337 373675691.9223154783      2797.3872070312
   338 373675691.9223154783       793.6408691406
   339 373675694.9633455276      2422.4484863281
   340 373675694.9633455276      1632.2858886719
   341 373675694.9633455276      1303.3663330078
   342 373675698.0043457747      1332.5654296875
   343 373675698.0043457747      1455.9119873047
   344 373675698.0043457747      2496.3356933594
   345 373675701.0453758836      1219.4700927734
   346 373675701.0453758836      4560.9384765625
   347 373675701.0453758836      5833.7153320312
   348 373675704.0863760710      1778.2222900391
   349 373675704.0863760710      1702.7764892578
   350 373675707.1274062395      2002.0230712891
   351 373675707.1274062395      4581.8901367188
   352 373675707.1274062395      1069.8586425781
   353 373675707.1274062395      2943.2705078125
   354 373675707.1274062395      5541.7758789062
   355 373675707.1274062395      1022.2781372070
   356 373675710.1684064269       2808.808593750
   357 373675710.1684064269      1880.2938232422
   358 373675710.1684064269        2193.16406250
   359 373675710.1684064269      1032.0754394531
   360 373675710.1684064269      1678.0061035156
   361 373675713.2094364762      3287.2644042969
   362 373675713.2094364762      1791.8487548828
   363 373675713.2094364762      1430.8028564453
   364 373675713.2094364762      1137.3690185547
   365 373675713.2094364762      2473.1613769531
   366 373675713.2094364762      1082.8081054688
   367 373675713.2094364762      2910.4643554688
   368 373675713.2094364762      1140.7398681641
   369 373675716.2504367232      3335.8820800781
   370 373675716.2504367232      2003.6964111328
   371 373675716.2504367232      2699.4143066406
   372 373675719.2914668322      1729.3289794922
   373 373675719.2914668322      2050.4482421875
   374 373675719.2914668322      1013.3417968750
   375 373675719.2914668322            1901.3750
   376 373675719.2914668322       547.4619140625
   377 373675719.2914668322       2472.824218750
   378 373675722.3324670196      1433.2034912109
   379 373675722.3324670196      1986.0686035156
   380 373675722.3324670196      1837.5310058594
   381 373675722.3324670196      1966.5823974609
   382 373675722.3324670196      2570.4084472656
   383 373675722.3324670196      1420.8452148438
   384 373675722.3324670196      2630.6291503906
   385 373675722.3324670196      3282.8176269531
   386 373675725.3734971285      1448.0360107422
   387 373675725.3734971285      2059.4504394531
   388 373675725.3734971285      1457.9586181641
   389 373675725.3734971285       720.7709350586
   390 373675725.3734971285      1846.9984130859
   391 373675725.3734971285       750.1943969727
   392 373675725.3734971285      1462.8277587891
   393 373675725.3734971285      5574.6630859375
   394 373675728.4145172238      1111.9241943359
   395 373675728.4145172238      3316.3576660156
   396 373675728.4145172238      1074.9993896484
   397 373675728.4145172238      1478.3773193359
   398 373675728.4145172238      1569.7215576172
   399 373675728.4145172238           4905.56250
   400 373675731.4555274248      2245.8518066406
   401 373675731.4555274248      1012.7077636719
   402 373675731.4555274248      3353.1469726562
   403 373675731.4555274248      2014.5762939453
   404 373675731.4555274248      2233.4277343750
   405 373675734.4965276122      1771.2451171875
   406 373675734.4965276122      1563.5076904297
   407 373675734.4965276122      3415.5510253906
   408 373675734.4965276122      2089.7922363281
   409 373675737.5375577807      1554.9954833984
   410 373675737.5375577807      2958.5512695312
   411 373675737.5375577807      3597.3012695312
   412 373675737.5375577807      1071.7535400391
   413 373675737.5375577807      1332.1461181641
   414 373675740.5785579681      2896.4326171875
   415 373675740.5785579681      1595.4846191406
   416 373675740.5785579681      1262.5533447266
   417 373675740.5785579681        1895.57031250
   418 373675740.5785579681       999.7691650391
   419 373675740.5785579681      1881.2946777344
   420 373675740.5785579681      1346.2937011719
   421 373675740.5785579681      2216.5058593750
   422 373675740.5785579681      2673.0134277344
   423 373675743.6195880175       1271.503906250
   424 373675743.6195880175      2733.4426269531
   425 373675743.6195880175      2410.2717285156
   426 373675743.6195880175       966.1685791016
   427 373675743.6195880175      1078.9085693359
   428 373675746.6606081724      5065.3154296875
   429 373675746.6606081724      1895.8969726562
   430 373675749.7016183734      5239.3232421875
   431 373675749.7016183734       965.5797729492
   432 373675749.7016183734      2909.7192382812
   433 373675749.7016183734      1425.7403564453
   434 373675749.7016183734      2474.9689941406
   435 373675749.7016183734      1828.6623535156
   436 373675749.7016183734      2018.4057617188
   437 373675749.7016183734      2317.6372070312
   438 373675749.7016183734      2132.4982910156
   439 373675749.7016183734      1549.6606445312
   440 373675752.7426384687      1535.1999511719
   441 373675752.7426384687      1842.1578369141
   442 373675752.7426384687      2427.9582519531
   443 373675755.7836486697       1842.253906250
   444 373675755.7836486697      2986.2011718750
   445 373675755.7836486697      4946.6357421875
   446 373675755.7836486697      1361.8630371094
   447 373675755.7836486697      1416.1538085938
   448 373675755.7836486697      3192.4291992188
   449 373675758.8246687651       978.3484497070
   450 373675758.8246687651      2646.1721191406
   451 373675761.8656789660       2836.566406250
   452 373675761.8656789660      1554.9147949219
   453 373675761.8656789660      3602.9318847656
   454 373675761.8656789660      1823.9450683594
   455 373675761.8656789660      1755.1176757812
   456 373675764.9066990614            2686.6250
   457 373675764.9066990614      1723.0068359375
   458 373675764.9066990614      1190.2661132812
   459 373675764.9066990614      2398.7446289062
   460 373675764.9066990614      1157.4287109375
   461 373675767.9477093220       3282.957031250
   462 373675767.9477093220      1142.6529541016
   463 373675767.9477093220      1677.1169433594
   464 373675770.9887294173      1918.1420898438
   465 373675770.9887294173      2030.1398925781
   466 373675770.9887294173      1752.5968017578
   467 373675770.9887294173      2066.1025390625
   468 373675774.0297396183       3377.902343750
   469 373675774.0297396183      2809.5275878906
   470 373675774.0297396183      1825.9448242188
   471 373675774.0297396183       982.0419921875
   472 373675774.0297396183      3145.6403808594
   473 373675777.0707597136      3385.6359863281
   474 373675777.0707597136        937.238281250
   475 373675777.0707597136      1723.5014648438
   476 373675777.0707597136       949.5030517578
   477 373675777.0707597136      1347.2518310547
   478 373675780.1117699146      4339.5815429688
   479 373675780.1117699146          5587.593750
   480 373675780.1117699146      2047.3011474609
   481 373675780.1117699146      1372.4893798828
   482 373675780.1117699146      1236.7823486328
   483  373675783.152790010      2844.6806640625
   484  373675783.152790010      1499.6950683594
   485  373675783.152790010      2471.3410644531
   486  373675783.152790010      1217.7535400391
   487  373675783.152790010      3952.7680664062
   488  373675783.152790010      1581.0893554688
   489  373675783.152790010      1446.6229248047
   490  373675783.152790010      1659.2928466797
   491  373675783.152790010      2831.7990722656
   492 373675786.1938002110      6406.8730468750
   493 373675786.1938002110      3030.1691894531
   494 373675786.1938002110      2062.4587402344
   495 373675786.1938002110      2201.1135253906
   496 373675786.1938002110      2348.3310546875
   497 373675786.1938002110      1063.6975097656
   498 373675786.1938002110      2255.1345214844
   499 373675786.1938002110      1492.7407226562
   500 373675789.2348203063      3808.4353027344
   501 373675789.2348203063      1852.6962890625
   502 373675789.2348203063      3139.9521484375
   503 373675789.2348203063      1344.5029296875
   504 373675789.2348203063      1040.5205078125
   505 373675789.2348203063      1839.9798583984
   506 373675789.2348203063      3638.4394531250
   507 373675792.2758205533       2450.410156250
   508 373675792.2758205533      4042.3334960938
   509 373675795.3168506026      3585.4951171875
   510 373675795.3168506026      1891.9783935547
   511 373675795.3168506026      1930.2016601562
   512 373675795.3168506026      1342.7712402344
   513 373675795.3168506026      1589.7746582031
   514 373675795.3168506026      3887.3032226562
   515 373675795.3168506026      1221.5759277344
   516 373675795.3168506026      1390.4172363281
   517 373675798.3578508496      1409.9820556641
   518 373675798.3578508496      1923.6923828125
   519 373675798.3578508496      1317.1335449219
   520 373675798.3578508496      1161.1135253906
   521 373675798.3578508496       1286.144531250
   522 373675798.3578508496      1501.9063720703
   523 373675798.3578508496      2066.7705078125
   524 373675798.3578508496      1247.9505615234
   525 373675798.3578508496      1302.9418945312
   526 373675798.3578508496      2157.0661621094
   527 373675801.3988809586      2386.7912597656
   528 373675801.3988809586      1918.2238769531
   529 373675801.3988809586      1784.5400390625
   530 373675801.3988809586      2523.4440917969
   531 373675801.3988809586      1822.0338134766
   532 373675801.3988809586      1626.4235839844
   533 373675801.3988809586      2014.1229248047
   534 373675801.3988809586      5050.0444335938
   535 373675804.4398811460      1585.5583496094
   536 373675804.4398811460      2408.0729980469
   537 373675804.4398811460      1834.2963867188
   538 373675804.4398811460      2004.0518798828
   539 373675804.4398811460      2149.5473632812
   540 373675804.4398811460      1820.3061523438
   541 373675807.4809112549      1325.7694091797
   542 373675807.4809112549      1333.6088867188
   543 373675807.4809112549      1560.0556640625
   544 373675810.5219115019      4515.6660156250
   545 373675810.5219115019      1877.8572998047
   546 373675810.5219115019      1713.0208740234
   547 373675810.5219115019      3452.7395019531
   548 373675810.5219115019      3457.4450683594
   549 373675813.5629415512      1648.5181884766
   550 373675813.5629415512      1411.0793457031
   551 373675813.5629415512      5719.3217773438
   552 373675813.5629415512      1771.0368652344
   553 373675813.5629415512      1517.1441650391
   554 373675813.5629415512      2246.1542968750
   555 373675816.6039417386      1257.1276855469
   556 373675816.6039417386      1382.9500732422
   557 373675816.6039417386      1518.6368408203
   558 373675816.6039417386      1563.8560791016
   559 373675816.6039417386      1521.9677734375
   560 373675819.6449719071      1959.9079589844
   561 373675819.6449719071      1274.5865478516
   562 373675819.6449719071      2410.7541503906
   563 373675822.6859720945      6569.3339843750
   564 373675822.6859720945      1795.0892333984
   565 373675822.6859720945      1707.4964599609
   566 373675822.6859720945      1238.5550537109
   567 373675822.6859720945      1198.4124755859
   568 373675822.6859720945      2031.6901855469
   569 373675825.7270021439      1414.1813964844
   570 373675825.7270021439      1131.0943603516
   571 373675825.7270021439      2894.8212890625
   572 373675825.7270021439      2878.1162109375
   573 373675825.7270021439      4449.8818359375
   574 373675828.7680023909      1679.9034423828
   575 373675828.7680023909      1372.3997802734
   576 373675828.7680023909      1367.9924316406
   577 373675828.7680023909       1897.972656250
   578 373675828.7680023909      1885.7667236328
   579 373675831.8090324998      3349.3234863281
   580 373675831.8090324998      1886.2198486328
   581 373675831.8090324998      2453.2946777344
   582 373675831.8090324998             1369.250
   583 373675834.8500326872      2260.0361328125
   584 373675834.8500326872      2851.4645996094
   585 373675837.8910627961      2878.7409667969
   586 373675837.8910627961      1754.2191162109
   587 373675837.8910627961      1852.9321289062
   588 373675837.8910627961      2326.9472656250
   589 373675837.8910627961      1062.3428955078
   590 373675837.8910627961       876.7529907227
   591 373675837.8910627961      2351.9587402344
   592 373675840.9320828915      3495.6938476562
   593 373675840.9320828915      1189.9676513672
   594 373675840.9320828915      1286.6182861328
   595 373675840.9320828915      2101.8291015625
   596 373675840.9320828915      1079.6746826172
   597 373675843.9730830789      1353.2947998047
   598 373675843.9730830789      1559.8669433594
   599 373675843.9730830789      1186.0114746094
   600 373675843.9730830789      1504.9316406250
   601 373675843.9730830789      1826.6311035156
   602 373675843.9730830789      5873.1352539062
   603 373675843.9730830789      2889.2817382812
   604 373675847.0141132474      2498.8891601562
   605 373675847.0141132474      1612.3237304688
   606 373675847.0141132474      1711.2678222656
   607 373675850.0551134348      1476.1027832031
   608 373675850.0551134348      1703.9700927734
   609 373675850.0551134348      1847.0631103516
   610 373675850.0551134348      1886.7280273438
   611 373675850.0551134348      1139.8911132812
   612 373675853.0961434841      1214.5765380859
   613 373675853.0961434841       4374.496093750
   614 373675853.0961434841      1962.4437255859
   615 373675853.0961434841       2279.128906250
   616 373675853.0961434841      3118.6872558594
   617 373675853.0961434841      3529.4475097656
   618 373675856.1371437311      1724.6501464844
   619 373675856.1371437311      2377.5100097656
   620 373675856.1371437311       983.1599731445
   621 373675856.1371437311      1136.1879882812
   622  373675859.178173840      2759.3618164062
   623  373675859.178173840      4039.2900390625
   624  373675859.178173840      1329.6759033203
   625  373675859.178173840      1994.7048339844
   626 373675862.2191740274      1369.4760742188
   627 373675862.2191740274      1270.7221679688
   628 373675862.2191740274      1029.4047851562
   629 373675862.2191740274      2655.7971191406
   630 373675862.2191740274      1164.9488525391
   631 373675862.2191740274      1744.0715332031
   632 373675865.2602041960      2099.6181640625
   633 373675868.3012043834      1029.3992919922
   634 373675868.3012043834      1595.6004638672
   635 373675868.3012043834      4318.7832031250
   636 373675871.3422344327      2056.6560058594
   637 373675871.3422344327       748.9169921875
   638 373675871.3422344327      1150.9333496094
   639 373675874.3832346201      3241.7727050781
   640 373675874.3832346201      4526.2558593750
   641 373675874.3832346201      1077.8911132812
   642 373675874.3832346201      1393.1770019531
   643 373675874.3832346201      1439.2098388672
   644 373675874.3832346201      1855.9633789062
   645 373675874.3832346201       954.5354614258
   646 373675874.3832346201       893.1849365234
   647 373675874.3832346201      1209.9064941406
   648 373675877.4242647886      3020.3239746094
   649 373675877.4242647886      1550.1068115234
   650 373675877.4242647886      1692.2396240234
   651 373675877.4242647886       851.3258056641
   652 373675877.4242647886      1880.3759765625
   653 373675877.4242647886       1888.730468750
   654 373675880.4652649760      1865.7861328125
   655 373675880.4652649760      1689.2551269531
   656 373675880.4652649760      1987.7490234375
   657 373675880.4652649760      1002.9707031250
   658 373675880.4652649760      1849.4837646484
   659 373675880.4652649760      1685.5661621094
   660 373675880.4652649760      2453.0705566406
   661 373675880.4652649760       1243.402343750
   662 373675883.5062850714      5996.4682617188
   663 373675883.5062850714      4054.6752929688
   664 373675883.5062850714      4401.4350585938
   665 373675883.5062850714      1334.9779052734
   666 373675886.5472952724      2024.9897460938
   667 373675886.5472952724      1361.8031005859
   668 373675886.5472952724      2079.1254882812
   669 373675886.5472952724      3086.5014648438
   670 373675889.5883153677      1065.4167480469
   671 373675889.5883153677      1448.6457519531
   672 373675889.5883153677      4344.3271484375
   673 373675889.5883153677        1742.83593750
   674 373675892.6293255687      1038.2215576172
   675 373675892.6293255687      1862.4638671875
   676 373675892.6293255687      2067.6455078125
   677 373675892.6293255687      1147.3884277344
   678 373675892.6293255687      1854.3317871094
   679 373675895.6703457236      1438.4621582031
   680 373675895.6703457236      1673.5904541016
   681 373675895.6703457236      1351.4459228516
   682 373675895.6703457236      1086.5982666016
   683 373675895.6703457236      2056.9941406250
   684 373675898.7113559246      2681.0012207031
   685 373675898.7113559246      2269.0183105469
   686 373675898.7113559246      2651.5917968750
   687 373675898.7113559246      1020.4885253906
   688 373675898.7113559246       908.3695068359
   689  373675901.752376020      1069.6845703125
   690  373675901.752376020      1725.2717285156
   691  373675901.752376020      1224.3024902344
   692  373675901.752376020      1736.0512695312
   693 373675904.7933862209      1827.4816894531
   694 373675904.7933862209      1734.6657714844
   695 373675907.8344063163      1154.3847656250
   696 373675907.8344063163      1110.5615234375
   697 373675907.8344063163       956.4567871094
   698 373675907.8344063163      1364.0469970703
   699 373675910.8754165173      2819.4230957031
   700 373675910.8754165173      1085.1433105469
   701 373675910.8754165173      1804.7661132812
   702 373675910.8754165173      1998.0209960938
   703 373675910.8754165173      1176.2760009766
